"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.POA","GSF2960.NOF10.POA","GSF2960.NOF11.POA","GSF2960.NOF12.POA","GSF2960.NOF2.POA","GSF2960.NOF3.POA","GSF2960.NOF4.POA","GSF2960.NOF5.POA","GSF2960.NOF6.POA","GSF2960.NOF7.POA","GSF2960.NOF8.POA","GSF2960.NOF9.POA","GSF2960.NOM1.POA","GSF2960.NOM10.POA","GSF2960.NOM11.POA","GSF2960.NOM12.POA","GSF2960.NOM2.POA","GSF2960.NOM3.POA","GSF2960.NOM4.POA","GSF2960.NOM5.POA","GSF2960.NOM6.POA","GSF2960.NOM7.POA","GSF2960.NOM8.POA","GSF2960.NOM9.POA"
"558","ENSGALG00010017635",36.0628844668183,-0.598664889406304,0.196977121538199,-3.03926103057714,0.00237159269465731,0.0431748635632997,43,33,48,24,33,35,25,49,39,32,34,27,31,27,28,22,39,29,30,88,29,27,44,55
"559","ENSGALG00010017692",251.943752043064,0.452325082496028,0.144309102275592,3.13441824086887,0.00172195231724096,0.0334974436562945,247,217,252,273,244,190,365,312,272,311,371,451,212,214,270,223,264,246,143,225,210,208,190,194
"560","ENSGALG00010017706",366.620103836551,0.364887894033463,0.0937909957673288,3.89043629453146,0.000100064145274965,0.00265763973055632,611,315,403,413,429,354,301,385,381,348,421,391,459,332,450,329,327,454,234,298,361,319,263,328
"561","ENSGALG00010017950",111.395245578409,0.443261876837016,0.137235696814994,3.22993133072784,0.00123819953575604,0.0255389631195923,117,118,116,163,122,123,108,141,117,113,171,120,107,106,136,94,82,101,57,126,84,90,93,89
"562","ENSGALG00010017976",790.354487625447,-0.534375692310471,0.165373613284096,-3.2313237988727,0.00123218267728852,0.0254600019269935,1014,596,840,673,856,515,579,845,791,730,838,642,661,704,804,641,876,696,1516,720,970,652,705,999
"563","ENSGALG00010018027",1071.18232590411,0.253258734556448,0.0707760038358671,3.57831356435109,0.000345818415516789,0.00845148241114875,1215,967,1383,1402,1103,863,1041,1128,1295,1255,1184,1130,955,1194,1071,841,927,1161,694,1149,1179,995,748,1127
"564","ENSGALG00010018085",777.152928552588,-0.242116828651214,0.0691329398711747,-3.50219199563022,0.000461446966217182,0.0110226130554507,850,605,771,720,854,721,586,768,811,797,923,818,724,665,848,576,965,815,722,866,951,691,786,947
"565","ENSGALG00010018296",1079.86887737253,0.200523609379035,0.0640420695901504,3.13112319233786,0.00174139095318207,0.0337064907793128,1477,874,1178,1214,1225,927,1044,1107,1240,1226,1231,959,1120,989,1273,890,1016,1250,696,963,1335,965,864,1171
"566","ENSGALG00010018301",96.3416523282668,0.329580093519549,0.101822801052776,3.23680050157648,0.00120877884046592,0.0251868638858091,119,87,115,105,114,82,97,111,124,124,106,106,98,79,111,76,79,112,56,93,93,77,82,95
"567","ENSGALG00010018613",167.423457389638,-1.44646281782462,0.433658817632414,-3.33548577594172,0.000851505098556295,0.0187901590137268,377,67,114,84,180,93,70,170,87,62,93,92,120,120,166,104,218,89,717,121,265,122,150,197
"568","ENSGALG00010018724",712.393628144695,-1.0283765344914,0.323022121011379,-3.18361024709875,0.00145450712663216,0.0293754885488054,1426,381,592,483,687,405,352,604,611,540,627,469,634,559,728,530,916,523,2314,525,1021,470,636,749
"569","ENSGALG00010018901",176.481315206388,-0.510605440071875,0.164548389547308,-3.10307163428709,0.00191523275729216,0.0361100529425926,206,117,163,171,175,80,114,121,176,167,228,275,147,135,229,166,221,201,258,214,184,141,169,213
"570","ENSGALG00010019115",26.9550606786831,0.972943220256788,0.309647968509491,3.14209463391641,0.00167743809672167,0.0327410023140323,37,30,47,26,34,31,33,23,43,20,45,17,26,17,39,34,9,34,9,22,12,25,26,11
"571","ENSGALG00010019225",154.197103038964,0.7948847937055,0.216937203635396,3.66412390491331,0.000248186626374474,0.00624925330003085,220,114,259,320,128,118,194,87,288,186,283,271,145,117,116,120,116,122,71,172,88,73,86,114
"572","ENSGALG00010019346",282.249040560355,-0.444197537944311,0.141781195101746,-3.13297921932132,0.00173041692962088,0.0336059100872783,289,189,362,208,360,218,170,257,279,254,252,301,204,349,291,201,292,366,316,339,369,240,308,403
"573","ENSGALG00010019398",516.374713126791,0.221261865650492,0.0639896401070622,3.45777637255491,0.000544653279430956,0.0126719031992406,746,450,595,611,567,461,453,513,538,691,600,567,561,459,542,436,547,519,366,471,562,388,402,505
"574","ENSGALG00010019990",662.88190251878,-0.39218997882237,0.118979205291227,-3.29629011945743,0.000979707862090925,0.0211839062448025,816,522,677,668,640,527,468,673,617,629,761,670,681,543,751,509,821,683,994,653,770,495,597,767
"575","ENSGALG00010020106",162.203687356231,-0.929585017771719,0.274211308126008,-3.39003166617967,0.000698845506738665,0.0158473095124579,304,121,91,134,180,110,88,148,133,95,121,146,111,148,183,114,224,106,438,138,238,105,170,188
"576","ENSGALG00010020120",754.83632515614,-1.122997490863,0.361040064846706,-3.1104511665203,0.00186801780576351,0.035530562667268,1356,406,526,474,707,592,365,834,454,506,595,434,609,516,812,552,840,530,2702,522,1241,524,662,832
"577","ENSGALG00010020177",498.047453307167,0.47013491563173,0.157450921938472,2.98591402224655,0.00282732122547792,0.0499092986585502,497,358,684,592,611,649,659,398,639,573,420,605,392,525,497,363,416,655,219,435,529,449,323,572
"578","ENSGALG00010020183",1355.15276868978,-0.11546637611919,0.0384304676672564,-3.00455297913457,0.00265971433557982,0.0477476186200617,1505,1166,1365,1484,1421,1047,1191,1199,1467,1485,1520,1504,1413,1264,1512,1117,1547,1495,970,1511,1522,1183,1320,1658
"579","ENSGALG00010020194",1717.41883994021,0.184892920492522,0.0587274908585199,3.14831976966198,0.00164211950997614,0.0321595559925125,2155,1338,1779,2102,1767,1438,1589,2011,1882,1697,2173,1999,1700,1900,1886,1462,1680,1905,1101,1644,1815,1484,1504,1667
"580","ENSGALG00010020240",549.193408100329,0.611323035167583,0.193528502401244,3.15882687863788,0.00158405557151493,0.0314996896810823,638,464,601,745,492,950,612,467,612,898,604,398,740,443,434,390,438,709,204,510,552,498,381,469
"581","ENSGALG00010020246",625.282470727042,0.262531484004325,0.0875751487678984,2.99778519018124,0.00271949281431102,0.0486310476718156,722,580,775,802,730,453,677,642,686,770,787,627,667,627,497,511,520,626,403,630,622,632,539,615
"582","ENSGALG00010020309",253.248265585425,0.260940729062827,0.0835175361772989,3.12438250703275,0.00178178664764705,0.0342763705627234,292,188,286,293,307,212,260,243,349,243,267,333,254,246,303,238,242,288,166,228,253,217,187,254
"583","ENSGALG00010020557",591.132745099917,0.25267720364041,0.0823370276090652,3.06881619336706,0.00214908771300372,0.0397583599754263,844,525,707,613,590,570,593,625,725,649,738,604,618,517,574,489,628,600,504,500,641,515,413,507
"584","ENSGALG00010020984",954.105580465311,0.172564340170852,0.0516385695242007,3.34177227914842,0.000832453257705916,0.0184455785655103,1249,838,1046,1080,1071,844,829,948,1153,1183,1087,1158,934,878,974,729,965,1022,718,852,1081,723,754,1067
"585","ENSGALG00010021083",4633.38912345716,-0.52539649185091,0.157943693983083,-3.32647970046329,0.000879504256765171,0.019267934122315,6129,3550,4665,4413,5192,3463,3271,4697,4273,4688,5121,3491,4275,3596,4841,3507,5093,3931,8792,4547,5443,3659,4494,5464
"586","ENSGALG00010021125",621.960196034201,-1.40091503639047,0.371944726980911,-3.76646026887314,0.0001655784193338,0.00431117856852702,1095,274,385,280,430,472,248,525,350,316,425,438,623,658,679,501,716,487,2416,481,962,424,437,820
"587","ENSGALG00010021164",358.731893308725,-0.223051016939161,0.0689822254728886,-3.23345637822057,0.00122302012216844,0.0253607719807227,389,300,343,402,378,239,318,295,345,367,366,420,400,347,376,349,460,386,265,462,406,340,330,406
"588","ENSGALG00010021179",185.426607108538,-0.824255839085541,0.264301121735023,-3.11862406665041,0.00181697627259479,0.0348218862917548,227,130,172,190,117,68,146,166,180,118,212,144,278,96,211,259,173,200,413,233,92,168,168,232
"589","ENSGALG00010021191",217.134484690266,-1.17795501843213,0.373061464755589,-3.15753603552665,0.00159108570062292,0.0315316864656667,412,118,144,100,220,132,95,243,164,122,187,111,215,163,212,171,230,136,778,171,349,148,222,219
"590","ENSGALG00010021260",1019.79707411675,0.189749352371868,0.0578474824939989,3.28016612290004,0.00103745979161717,0.0221039739118728,1201,848,1169,1183,1131,1004,886,967,1282,1114,1286,1030,1022,934,1077,911,887,1108,795,955,1091,926,828,1034
"591","ENSGALG00010021301",1278.1076885475,-0.526072815630082,0.162783076831231,-3.23174144309547,0.00123038330638794,0.0254600019269935,1771,929,1200,1043,1367,968,900,1308,1093,1102,1304,1168,1220,1121,1356,949,1471,1181,2306,1194,1826,1102,1226,1423
"592","ENSGALG00010021315",2715.36072437953,-0.176473135227567,0.0571316469185416,-3.08888584078773,0.00200908622799029,0.0376962904680823,2991,2323,2897,2629,2813,2135,2135,2400,2940,2967,3012,3226,2677,2335,3302,2620,3122,2997,2084,3098,2630,2261,2689,3509
"593","ENSGALG00010021338",256.505019495349,0.359632305271421,0.0771012378676505,4.66441674890815,3.09493594346091e-06,9.52470630430707e-05,346,221,299,339,272,210,254,288,328,295,278,329,288,230,272,236,247,268,160,240,226,197,166,252
"594","ENSGALG00010021703",2054.14310993942,-0.151386130574695,0.0506048446416116,-2.99153434116488,0.00277579315799288,0.0493743146894973,2130,1678,1895,2132,2189,1679,1735,2011,2154,2210,2360,2276,1953,1812,2505,1837,2273,2273,1550,2446,2266,1878,2055,2412
"595","ENSGALG00010021708",2398.99142420964,0.299174572830833,0.0874902034596441,3.41952082633835,0.000627315303335092,0.0143652734718447,2618,2222,3005,2964,2557,2253,2380,2208,2958,2931,2798,2716,2008,2497,2190,1834,2173,2627,1173,2388,2836,2348,1955,2607
"596","ENSGALG00010021734",628.986672856618,0.220103393343181,0.0658550226824532,3.34224155391304,0.000831047056238142,0.0184455785655103,784,539,808,741,606,598,529,659,687,768,711,673,665,596,650,563,514,721,486,627,690,520,456,649
"597","ENSGALG00010021812",1542.64953915408,0.208528441188177,0.0650185989683645,3.20721215924137,0.00134028111462531,0.0274015645104327,2114,1324,1742,2095,1639,1207,1539,1517,1854,1951,1795,1677,1733,1309,1537,1311,1593,1626,1086,1557,1346,1228,1131,1608
"598","ENSGALG00010021933",1694.68435591105,0.130851461028351,0.0399168987324864,3.27809687584414,0.00104509521791045,0.0221853880838545,2105,1384,1882,1977,1697,1420,1439,1716,1850,1925,1938,2097,1625,1695,1918,1474,1640,1839,1165,1713,1927,1528,1373,1823
"599","ENSGALG00010022084",1382.06543504357,-0.239918099643371,0.0509174435508162,-4.71190387639808,2.45413140487207e-06,7.65386344044953e-05,1399,1167,1420,1497,1444,939,1145,1182,1468,1419,1583,1432,1504,1302,1701,1255,1580,1520,1104,1764,1352,1251,1421,1616
"600","ENSGALG00010022180",520.504927856651,-1.54875428871959,0.427997859013955,-3.61860288807915,0.000296197739736263,0.00734684073849029,939,299,315,256,479,309,176,586,260,259,383,199,441,291,489,421,769,267,2383,349,763,292,531,479
"601","ENSGALG00010022441",568.890868876758,0.267464572424278,0.0795774478683586,3.36105994334893,0.000776439727318159,0.0174148563303437,657,546,680,589,719,522,560,553,588,666,674,729,522,527,712,428,540,574,332,560,509,562,454,587
"602","ENSGALG00010022482",127.334827453713,0.396958106277704,0.113176039386671,3.50743945828922,0.000452441291622394,0.0108297315749862,162,102,140,154,133,130,121,131,171,146,141,170,138,144,144,120,124,123,61,130,98,112,77,123
"603","ENSGALG00010022538",91.5981809016945,-0.691363014753965,0.224358687712511,-3.08150765991225,0.00205955177511013,0.0385809433169987,127,50,89,72,83,79,71,81,81,80,82,85,87,80,85,59,116,81,206,69,131,83,69,131
"604","ENSGALG00010022806",1014.9506543484,-0.220954308332676,0.0638499830340699,-3.46052258486547,0.000539128007663966,0.0125684892047193,1162,826,989,1132,1204,696,799,912,1001,1183,1165,1127,918,897,1081,863,1233,1005,928,1271,1243,843,969,1162
"605","ENSGALG00010022838",875.148676581962,-0.146360220698733,0.0487481838873912,-3.00237278658065,0.00267883910017522,0.0480168493872702,1053,722,894,928,897,703,792,775,950,921,974,997,878,790,1037,735,936,833,781,1065,911,768,783,1051
"606","ENSGALG00010022959",156.777721711494,0.890816725028128,0.207518942995313,4.29270076345872,1.76512823316963e-05,0.000504514416129295,187,142,275,280,206,126,159,168,337,127,223,138,210,176,115,119,98,157,73,151,91,101,73,109
"607","ENSGALG00010023043",1986.84440664987,-1.25663727476427,0.383584536187742,-3.2760373691113,0.00105274630460248,0.0223070997476151,3940,942,1485,1027,2027,1397,820,2194,1299,1093,1554,934,1389,1388,2226,1293,2737,1173,7384,1347,3022,1407,1850,2411
"608","ENSGALG00010023060",171.415624785274,0.499667351139113,0.148545677949138,3.36372863914761,0.000768971115200148,0.0173025937778014,246,127,210,256,185,224,136,171,178,156,217,192,224,151,201,189,167,174,72,166,144,134,110,136
"609","ENSGALG00010023276",840.223132448742,0.244076190560423,0.0658479326113241,3.7066644445941,0.000210006894890088,0.00535747852687805,1005,740,920,1013,771,672,752,932,1060,930,908,864,934,1036,905,707,747,985,485,797,949,779,652,854
"610","ENSGALG00010023279",203.009761677646,-1.38506636542513,0.401280534597347,-3.45161612888831,0.000557239900842387,0.0129130911683257,456,94,154,97,174,132,74,179,157,78,145,97,152,168,199,136,295,143,809,140,289,129,185,244
"611","ENSGALG00010023377",264.820850175537,-0.220922340012504,0.072424633152697,-3.05037568566928,0.00228555275545088,0.0420028992166825,323,263,278,275,247,186,200,222,278,269,285,275,270,253,330,234,324,297,250,293,281,222,226,328
"612","ENSGALG00010023473",38.1080311197982,0.880518129682474,0.254131943870674,3.464806967087,0.000530612192640279,0.0124447815261781,37,32,67,61,35,75,37,39,52,39,49,41,55,36,28,27,20,36,14,41,26,25,19,30
"613","ENSGALG00010023490",2902.24341540644,-0.116663255888939,0.0337062075153299,-3.46118013531719,0.000537812813549156,0.0125630049397938,3317,2499,2986,3121,3027,2325,2458,2620,3383,3049,3409,3139,3031,2613,3298,2516,3326,3051,2342,3340,2862,2494,2725,3356
"614","ENSGALG00010023572",460.567906670522,-0.228279470257421,0.0609940137188226,-3.74265368581531,0.000182087098727614,0.00468632570685471,517,365,490,546,407,348,381,484,441,485,514,506,450,447,467,341,535,493,414,577,541,406,418,586
"615","ENSGALG00010023673",45.7671993575097,-0.955091927860205,0.29893459724215,-3.19498625007442,0.0013983750257903,0.0283402381097884,76,34,28,25,41,27,21,46,42,39,41,46,58,29,40,48,77,32,130,46,39,35,41,35
"616","ENSGALG00010023746",911.31808605549,0.329594306417469,0.0825296095315419,3.99364916771479,6.5064113788405e-05,0.00177673905094018,948,839,1204,1179,1112,862,909,1037,1181,1015,1204,834,851,868,806,689,763,939,522,897,941,790,711,1013
"617","ENSGALG00010023832",494.622176232748,0.607152502487379,0.157144381003601,3.86366027604556,0.000111700543826837,0.00295321005985817,478,389,623,499,494,436,631,516,600,765,412,554,645,589,761,485,397,607,171,427,349,464,298,409
"618","ENSGALG00010023942",2464.63179949418,0.174244454539171,0.0549554173741243,3.17065109983524,0.00152097706522379,0.0304803769098225,2695,2264,3061,2758,2818,2082,2175,2488,2693,2971,3084,2367,2253,2323,2949,1994,2375,2809,1684,2418,2857,2165,1939,2601
"619","ENSGALG00010024034",766.384729762471,0.465057463162343,0.120148525105563,3.87068807339702,0.000108528589416935,0.002875884010677,938,617,1067,878,1026,661,738,680,982,932,817,1076,803,874,941,727,665,751,472,709,509,644,386,758
"620","ENSGALG00010024074",362.310462954312,0.411329556045189,0.12529036265673,3.28301033952747,0.00102704898631174,0.0219536924159046,517,263,540,453,429,376,451,305,551,415,483,474,312,288,326,285,327,273,274,402,225,282,204,350
"621","ENSGALG00010024096",53.9565104415443,-0.678228792283945,0.18700515754673,-3.62679190874436,0.000286964371580431,0.00714830093061061,72,41,59,47,52,39,30,48,43,52,42,33,69,57,51,34,76,65,93,56,68,48,50,67
"622","ENSGALG00010024185",143.955005372824,0.625754203382145,0.145119588261283,4.31198993105944,1.61791803525191e-05,0.000467028300349515,230,157,135,172,194,188,111,213,155,198,186,168,109,121,141,125,136,108,105,86,120,107,91,118
"623","ENSGALG00010024258",3439.59044193702,0.415308651616468,0.132930878846952,3.12424513565902,0.00178261877335577,0.0342763705627234,3818,2360,4081,3913,3701,3258,3480,4099,2736,3947,3557,4551,3474,4125,5071,2835,2749,4931,1807,2792,2548,3875,2118,3584
"624","ENSGALG00010024347",71.7785081022322,0.664622587887831,0.211054564324359,3.14905574307508,0.00163798947634714,0.0321327682602804,92,45,114,120,85,97,107,75,78,89,87,69,62,91,42,41,71,74,32,76,45,59,37,53
"625","ENSGALG00010024509",9314.86669067557,-0.449367412625031,0.120622043127868,-3.72541702140353,0.000194992589987517,0.00499636299410746,10980,7151,9161,8265,10344,7350,6828,9933,8827,9082,9482,8532,7883,8776,9609,6847,10572,9363,14237,9267,10903,8635,9143,11822
"626","ENSGALG00010024525",83.1161090243126,-0.872396964219642,0.291773596178453,-2.98997913329371,0.0027899650563125,0.0494592559373796,113,45,62,64,65,37,59,113,44,53,90,82,54,99,79,61,106,76,210,84,151,70,45,114
"627","ENSGALG00010024554",243.903702165123,0.298308863246341,0.0921356370742893,3.23771423000867,0.00120491436964068,0.0251647555871274,334,208,258,345,272,229,186,262,251,311,292,317,281,203,239,200,233,271,166,187,249,185,189,268
"628","ENSGALG00010024824",566.661705097343,-0.177381424331758,0.0555445669920503,-3.1934972930322,0.00140560655434446,0.0284372539942419,572,464,566,591,619,443,535,500,636,618,643,608,529,546,651,458,663,600,412,716,655,463,548,708
"629","ENSGALG00010024928",417.066479255717,-0.181642264627767,0.0573145042638687,-3.16921985038044,0.00152848730240907,0.0305513621802829,413,344,450,465,431,306,370,395,461,414,500,423,412,390,450,366,452,465,326,555,458,362,424,466
"630","ENSGALG00010025192",472.947862560186,-1.21694439621706,0.326039368374511,-3.73250752595987,0.000189583030612632,0.00486847548590893,840,283,302,323,361,258,159,394,340,488,368,381,445,260,572,415,576,307,1616,368,537,362,494,631
"631","ENSGALG00010025434",193.97971442363,-0.308266534735578,0.0901416111813298,-3.41980280467215,0.000626665447378534,0.0143652734718447,248,152,182,176,181,138,158,180,177,212,211,223,224,205,223,157,204,189,193,208,228,145,204,275
"632","ENSGALG00010025505",1766.60313481931,0.293473458915073,0.0969207836890292,3.02797240947498,0.00246200564512642,0.0446113888937004,2123,1553,2260,2262,1950,1261,2054,1743,2132,2668,1848,2060,1869,1725,1893,1151,1829,1815,1253,1771,1579,1361,1071,1795
"633","ENSGALG00010025696",1052.38358651684,-0.132035983314764,0.043421356981855,-3.04080739277538,0.00235944710701232,0.043021078676919,1192,965,1046,1160,1133,836,871,1008,1151,1184,1109,1132,1018,1018,1174,874,1116,1036,832,1204,1108,918,1047,1330
"634","ENSGALG00010025734",131.5721960132,-0.445440561400799,0.146300166993629,-3.04470302771559,0.00232910166899308,0.0426684090006244,182,118,119,118,133,116,98,127,125,127,134,109,112,91,153,79,188,156,190,154,156,114,121,140
"635","ENSGALG00010026011",1456.11513853835,-1.04515002554618,0.282716644790159,-3.69681108207097,0.00021832468700537,0.00554535171164514,2157,904,1322,963,1640,1041,659,1495,1202,1002,1181,986,1187,1074,1413,931,1933,1168,4406,1272,2029,1070,1263,1992
"636","ENSGALG00010026559",342.762469509877,0.292966741599091,0.087169732314571,3.36087692161147,0.000776954391425116,0.0174148563303437,408,310,413,412,348,317,322,341,457,426,383,405,408,320,342,340,287,304,245,307,274,300,266,352
"637","ENSGALG00010027076",535.821362711201,-0.277901541305471,0.092201210101591,-3.01407694106474,0.0025776242671732,0.0464891520930632,582,427,487,575,517,350,440,496,705,505,581,618,558,525,496,426,698,552,433,786,685,474,558,521
"638","ENSGALG00010027249",996.321923383756,0.522823358573477,0.170618471719484,3.06428344659572,0.00218192075309866,0.0402893398742805,823,847,1738,1193,1373,924,1211,1148,1319,1225,1146,1030,696,1036,1162,640,566,1195,440,1226,684,911,769,902
"639","ENSGALG00010027314",261.896283337073,-0.748164886191599,0.241901612514776,-3.09284786659246,0.00198245735631301,0.0373170330517624,419,165,275,194,333,197,152,258,247,198,257,156,232,203,274,186,274,178,652,235,351,192,263,318
"640","ENSGALG00010027375",35.6993663731569,-1.58011394049334,0.400238817299192,-3.94792776761618,7.883057984923e-05,0.0021276940496197,61,10,19,17,42,18,16,36,16,22,27,13,35,23,34,25,52,19,153,27,55,26,41,37
"641","ENSGALG00010027384",393.456956674862,-0.482932619454133,0.147118617799103,-3.28260710084701,0.00102851907217983,0.0219536924159046,367,321,339,416,415,227,253,319,455,393,546,353,470,339,288,354,478,367,526,420,559,342,493,416
"642","ENSGALG00010027468",4243.76131097881,-0.185255045948327,0.0474039287404749,-3.90801038796918,9.30593060757107e-05,0.00248864116684769,5160,3415,4611,4775,4160,3055,3454,3697,4873,4513,4899,4419,4408,3717,5123,3661,5204,4625,3606,4969,4468,3286,3801,5219
"643","ENSGALG00010027555",171.93058267592,-1.23503373482492,0.40106727482559,-3.07936800718031,0.00207440267502249,0.0387343921645853,348,69,120,82,187,118,47,228,105,86,123,98,125,153,207,116,260,100,564,119,293,89,185,224
"644","ENSGALG00010027709",1100.48132551449,-0.150886427478404,0.0477418341942329,-3.1604656592065,0.00157517172109597,0.0313766654649135,1134,967,1211,1139,1109,814,921,1067,1195,1264,1302,1148,1123,1122,1187,931,1234,1232,853,1375,1034,939,1050,1308
"645","ENSGALG00010027776",4051.50996496255,-0.11851393850172,0.0373333219995249,-3.17448145930406,0.0015010448012552,0.0302104743477538,4004,3403,4181,4502,4150,3106,3571,3747,4524,4577,4711,4496,4012,3889,4522,3562,4660,4261,3170,4769,4316,3581,3740,4652
"646","ENSGALG00010027915",3548.04402873607,-0.204154714420134,0.0647867840036285,-3.15117840096369,0.00162613132104157,0.0319540298271563,4172,3147,3938,3534,3319,2912,2985,3058,3552,3767,4026,3947,3927,2783,4193,3363,4506,3749,2831,4358,3233,2943,3386,4249
"647","ENSGALG00010028070",34.9566510309918,0.673261115102718,0.216476422288752,3.11008981017191,0.00187030467108673,0.035530562667268,34,32,47,46,34,39,40,43,44,38,39,24,45,42,32,32,11,51,18,32,29,36,26,27
"648","ENSGALG00010028441",41.8423143979345,0.925342051087097,0.29646853772098,3.12121501391145,0.00180106479122976,0.0345739054725672,35,24,83,68,35,63,56,62,67,28,59,29,40,43,51,26,21,42,24,49,30,42,18,15
"649","ENSGALG00010029213",2365.77494666571,-1.72915326374489,0.459106982127162,-3.7663405939358,0.000165657768428744,0.00431117856852702,4669,807,1450,794,2003,1455,519,1923,1197,758,1537,1300,2041,1577,2848,1960,3495,1020,10743,1423,4014,1612,2278,3099
"650","ENSGALG00010029241",611.470445478664,0.255423497490299,0.0706320683204485,3.61625397024303,0.000298897133488363,0.0073980220295109,878,502,730,641,616,564,549,525,757,753,705,634,655,601,736,597,586,652,426,518,661,504,440,616
"651","ENSGALG00010029273",743.795838435177,0.291310430559934,0.0931250426681026,3.12816426402256,0.00175901843848966,0.0339347620148429,974,607,779,891,809,559,740,827,739,891,943,787,870,641,1074,694,738,854,462,592,609,709,553,729
"652","ENSGALG00010029274",1337.67049298253,-0.452989765590741,0.12854657263315,-3.52393499345562,0.000425188549883111,0.0102406178070191,1829,1009,1302,1246,1401,1031,967,1128,1335,1382,1439,1307,1176,1120,1480,1081,1624,1241,2142,1330,1665,1023,1312,1531
"653","ENSGALG00010029328",1132.81723621641,0.274234458661172,0.0796343552570731,3.44367023222448,0.000573875192914798,0.0132458137285275,1222,1060,1311,1242,1181,1254,1051,1107,1242,1370,1219,1279,1161,1028,1336,852,1086,1298,628,967,1341,1063,939,1185
"654","ENSGALG00010029354",125.148651622612,-0.964356888496719,0.305497136352403,-3.15668061576949,0.00159576025913956,0.031570542677841,268,56,119,84,144,90,60,123,103,71,98,111,82,97,125,96,204,63,366,93,153,85,121,147
"655","ENSGALG00010029436",1418.24698484763,-0.10345776100959,0.0335856300282217,-3.08041745599697,0.00206710643035616,0.0386602075632367,1529,1206,1510,1601,1472,1140,1257,1330,1575,1612,1618,1536,1341,1332,1563,1225,1603,1491,1076,1731,1474,1178,1308,1664
"656","ENSGALG00010029545",1990.26329657821,-0.349813876284405,0.100928570164503,-3.46595493936203,0.000528351821316641,0.0124168014896495,2215,1611,1968,1815,2017,1614,1404,2040,2045,2247,1988,2224,1635,1969,2055,1596,2366,2053,2569,2001,2511,1506,1898,2549
"657","ENSGALG00010029560",204.368578383525,-0.893356610504661,0.271628896685527,-3.2888864970023,0.00100584577651092,0.0216175998790878,322,130,200,128,220,161,123,217,154,140,155,167,163,157,260,160,238,129,586,148,262,135,223,222
"658","ENSGALG00010029682",540.640184912353,-0.264895932017078,0.0863211829724457,-3.06872453429692,0.00214974713526546,0.0397583599754263,599,388,581,522,583,427,444,527,605,616,619,513,438,508,594,419,607,579,641,590,624,470,482,669
"659","ENSGALG00010029709",170.52678025445,0.960351714711116,0.292051859151886,3.28829173524169,0.00100797330405422,0.0216175998790878,241,82,249,253,170,194,167,212,173,129,303,188,250,237,166,185,105,293,53,184,39,145,53,95
