"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GSF2960.NOF1.TnA","GSF2960.NOF10.TnA","GSF2960.NOF11.TnA","GSF2960.NOF12.TnA","GSF2960.NOF2.TnA","GSF2960.NOF3.TnA","GSF2960.NOF4.TnA","GSF2960.NOF5.TnA","GSF2960.NOF6.TnA","GSF2960.NOF7.TnA","GSF2960.NOF8.TnA","GSF2960.NOF9.TnA","GSF2960.NOM1.TnA","GSF2960.NOM10.TnA","GSF2960.NOM11.TnA","GSF2960.NOM12.TnA","GSF2960.NOM2.TnA","GSF2960.NOM3.TnA","GSF2960.NOM4.TnA","GSF2960.NOM5.TnA","GSF2960.NOM6.TnA","GSF2960.NOM7.TnA","GSF2960.NOM8.TnA","GSF2960.NOM9.TnA"
"328","ENSGALG00010012973",532.841925488436,-1.04143294920752,0.0956018471249852,-10.8934396199061,1.23871638363354e-27,1.04804254029566e-25,251,377,361,441,348,399,275,326,309,302,490,215,511,521,567,921,1013,725,686,811,782,734,816,817
"329","ENSGALG00010012974",806.871938561597,-0.942482298425261,0.0773994883149427,-12.1768543816498,4.12901729056457e-34,4.32816015988826e-32,436,562,667,588,672,646,590,585,557,544,578,361,772,1051,991,1209,1102,1097,890,1201,1169,1045,948,1267
"330","ENSGALG00010013001",1136.44645242587,-1.07631620633129,0.0756690096783932,-14.2240028104746,6.50246344887347e-46,9.62770994398829e-44,599,917,918,756,832,655,698,727,874,708,686,495,1234,1446,1229,1684,1711,1572,1073,1662,1892,1472,1808,2011
"331","ENSGALG00010013033",302.222028956118,-0.743041754170223,0.0751830401471547,-9.88310332644009,4.92825650480221e-23,3.49552085625043e-21,202,180,279,319,196,226,237,248,267,211,238,163,301,295,324,464,496,394,308,378,460,373,402,393
"332","ENSGALG00010013045",141.294605934426,-0.604254552371227,0.0807203369239008,-7.48577837256662,7.11243316080872e-14,3.5249694891121e-12,89,106,137,112,115,140,104,112,145,127,117,74,125,160,156,189,210,178,123,185,190,179,167,194
"333","ENSGALG00010013065",1341.52765458099,-0.964057544890705,0.0445572914916896,-21.6363587780131,8.17064372305892e-104,1.61302124832722e-100,696,978,1044,1012,939,927,890,912,1005,969,901,691,1413,1519,1500,1917,2026,1924,1458,1868,1875,1888,2075,2107
"334","ENSGALG00010013085",224.033317349777,-0.930720214171434,0.154002615897338,-6.04353509677961,1.50773558959574e-09,6.03348920904104e-08,126,154,160,121,130,117,104,253,213,172,230,111,243,237,284,328,236,293,264,450,323,313,248,310
"335","ENSGALG00010013097",197.232574818907,-0.882617042065706,0.146542238613943,-6.02295318001048,1.71262997900948e-09,6.78464953222987e-08,87,131,198,105,153,122,107,168,242,147,116,101,158,312,205,215,241,288,249,278,287,256,305,312
"336","ENSGALG00010013106",36.4671608658965,-1.10031666593172,0.149250447216892,-7.37228387887327,1.67729372995912e-13,8.17594412813405e-12,21,30,18,25,30,31,18,19,26,30,25,17,45,40,34,63,51,49,37,41,66,55,59,55
"337","ENSGALG00010013116",592.172876075118,-0.744515777447339,0.0480437155207461,-15.4966319606535,3.65559271067288e-54,7.59657818560004e-52,343,439,487,496,430,487,470,432,520,453,485,323,623,662,681,840,837,766,577,824,740,725,863,850
"338","ENSGALG00010013117",151.974303132945,-0.948000642742112,0.0786165580921283,-12.0585365951938,1.74862312792672e-33,1.77029409831556e-31,90,113,138,116,102,79,99,102,132,98,123,77,153,187,206,228,221,210,176,218,200,187,211,211
"339","ENSGALG00010013132",240.593664031059,-0.933369184470021,0.0719331489501992,-12.9755084838036,1.68474556598142e-38,1.97582289396534e-36,132,156,191,173,178,186,189,137,191,187,196,106,270,297,279,308,346,305,256,360,350,351,332,348
"340","ENSGALG00010013183",1398.45541492994,-0.877209108340408,0.0613542645938435,-14.29744312229,2.26997486271514e-46,3.40352560112162e-44,790,1006,1231,998,935,1062,994,898,1173,904,991,909,1501,1714,1724,1950,1874,1846,1566,2065,1780,1721,2146,1972
"341","ENSGALG00010013190",14.4357666776095,-0.911661598224247,0.252281449365414,-3.61366878348539,0.000301894674113281,0.00818293458780734,9,12,11,15,9,9,9,11,12,3,6,13,12,11,13,17,21,15,15,26,32,28,19,24
"342","ENSGALG00010013203",174.734857416478,-0.63207385897756,0.090361533109368,-6.99494394603218,2.65365003814918e-12,1.19971315656019e-10,98,125,129,183,150,141,110,128,164,149,189,79,180,160,194,239,216,239,202,232,225,188,275,258
"343","ENSGALG00010013214",422.916354910935,-0.730015648682249,0.147517091581285,-4.94868520560546,7.47164741045989e-07,2.57272277839818e-05,195,290,480,333,270,253,209,363,534,306,232,313,374,603,387,478,626,574,384,587,648,437,634,812
"344","ENSGALG00010013225",1208.07755311961,-0.694050469864568,0.0466998345725591,-14.8619470757696,5.82085136831888e-50,9.84971206539102e-48,801,922,1054,956,840,860,922,903,1110,942,1046,715,1246,1272,1219,1779,1781,1478,1198,1669,1475,1600,1742,1781
"345","ENSGALG00010013238",42.5712462897722,-1.03085327912979,0.1424388784314,-7.23716228660321,4.58169793665715e-13,2.17952658874313e-11,22,28,34,21,26,30,18,26,36,41,33,27,36,51,50,72,60,65,37,58,61,60,70,75
"346","ENSGALG00010013246",305.637354332482,-0.898566987323222,0.108907778871879,-8.25071447265777,1.57450330139367e-16,8.7971658514189e-15,169,194,213,270,225,202,262,234,260,274,228,122,282,316,336,526,474,388,311,280,511,443,444,486
"347","ENSGALG00010013253",326.132218879151,-0.93872596409127,0.0642323355996445,-14.6145388506854,2.26885421281731e-48,3.58327708677613e-46,173,208,259,235,227,216,237,191,286,229,259,182,310,349,329,538,446,440,358,452,538,430,556,501
"348","ENSGALG00010013256",332.377606784985,-0.953189261211454,0.0535092702578009,-17.8135350495178,5.54917508259764e-71,2.34749924476318e-68,176,215,229,249,226,232,229,242,274,209,248,163,364,372,366,500,519,462,393,509,473,395,546,473
"349","ENSGALG00010013264",193.704719072647,-0.597005762548922,0.0824202536308152,-7.24343515397427,4.37460452627855e-13,2.08940284732941e-11,108,163,177,155,158,153,139,141,218,163,177,119,187,238,171,271,243,281,214,228,232,207,269,289
"350","ENSGALG00010013297",89.7434475932679,-0.759573615203694,0.115202095959012,-6.59340100438749,4.2986342818115e-11,1.80557883220061e-09,54,73,46,68,51,72,60,72,100,81,96,45,89,92,97,129,139,113,83,122,142,118,109,135
"351","ENSGALG00010013306",161.729279046964,-1.05461953670242,0.0817221402387733,-12.9049426951016,4.2212940703309e-38,4.85448818088053e-36,99,90,135,110,115,119,111,99,122,106,122,83,155,193,218,280,246,219,142,220,235,235,252,219
"352","ENSGALG00010013313",1337.02496185609,-0.632187933086806,0.0676103158466957,-9.35046560824049,8.72627257080036e-21,5.77445243581733e-19,790,1088,1132,1176,1185,1145,1128,976,1135,1194,1231,711,1185,1321,1366,1987,1871,1659,1088,1743,1969,1822,1825,1859
"353","ENSGALG00010013319",6977.04102375724,-0.960217424328156,0.0553622639047537,-17.3442586448439,2.17972199489091e-67,7.8238809180251e-65,4262,4213,5302,5835,4427,5083,4279,4542,4564,4402,5749,4041,7435,7750,7582,10775,10274,9812,8664,10922,10439,8636,9279,10732
"354","ENSGALG00010013327",619.276086335765,-0.704940821402199,0.116973101031584,-6.02652075721114,1.67526805382338e-09,6.658909428704e-08,423,572,590,352,447,433,445,453,789,629,396,371,529,797,803,845,772,786,544,837,819,808,696,845
"355","ENSGALG00010013329",724.809874600336,-0.465083586847204,0.108763568137748,-4.27609717859,1.90198225461276e-05,0.000585168306646446,440,655,685,664,588,922,554,527,847,651,768,314,637,653,806,976,971,895,545,873,920,979,872,952
"356","ENSGALG00010013357",470.348240055088,-0.754307267704248,0.078802349134645,-9.57214189662554,1.04713441884544e-21,7.16954172903136e-20,274,389,371,349,385,319,355,283,526,398,374,220,408,548,491,628,693,625,467,647,672,644,646,749
"357","ENSGALG00010013409",840.098491783445,-1.14543941011727,0.170718254194242,-6.7095309492446,1.95251005464035e-11,8.34927133473462e-10,545,333,858,930,403,417,300,714,571,561,511,370,1042,1172,765,1388,1716,1071,725,1301,1635,1001,1032,1153
"358","ENSGALG00010013410",203.394708716477,-1.03863081000824,0.0924455550138974,-11.2350540796915,2.74325827544016e-29,2.42491748302901e-27,84,131,158,139,115,139,141,106,170,174,180,94,220,213,219,287,304,278,196,343,363,305,284,324
"359","ENSGALG00010013418",1153.42835709975,-0.372516989696626,0.0825281077855315,-4.51381959058965,6.36703843958901e-06,0.000203281860692539,955,1130,956,1116,1072,934,1152,1005,831,988,1111,835,1066,1035,1090,1542,1418,1286,1103,1563,1652,1269,1516,1251
"360","ENSGALG00010013420",986.421407577022,-0.837669202170791,0.0504359175785777,-16.6085845640803,6.04016396010555e-62,1.83450620788334e-59,595,722,837,809,758,705,721,707,748,764,849,538,1055,999,1024,1502,1392,1435,975,1206,1416,1405,1435,1339
"361","ENSGALG00010013431",1650.42670008724,-0.895467241587194,0.0527630446465123,-16.9714853944916,1.33511780456702e-64,4.27418118786388e-62,888,1233,1166,1249,1172,1203,1228,1000,1307,1263,1302,921,1852,1657,1837,2414,2526,2200,1927,2220,2355,2286,2460,2291
"362","ENSGALG00010013438",623.758821678838,10.0554607466929,0.513915440766227,19.5663721091949,2.99239842240154e-85,2.53178280809616e-82,1020,1180,1614,1576,1110,1310,1081,1298,1434,1132,1314,1072,5,0,0,1,2,1,0,0,0,1,0,1
"363","ENSGALG00010013487",85.2778405072985,9.39933871307207,0.776355352818314,12.1070057402847,9.69697448691835e-34,9.9878837215259e-32,130,165,215,191,179,152,201,179,213,159,194,103,0,0,0,0,0,1,0,1,0,0,0,0
"364","ENSGALG00010013497",143.861121068072,-0.778727230494616,0.142102496344009,-5.48003906004181,4.2523194845784e-08,1.56424609611277e-06,111,84,115,170,85,57,97,92,115,113,107,120,139,157,178,178,161,231,188,213,185,156,230,184
"365","ENSGALG00010013514",849.426316667873,-0.572697360514695,0.0678366133150661,-8.44230471610974,3.11140965753191e-17,1.80660036242478e-15,546,677,687,752,761,833,744,631,738,732,817,498,774,755,912,1188,1172,1119,707,1063,1209,1134,1094,1107
"366","ENSGALG00010013533",36.5785987260524,-1.03764788389922,0.148450551891113,-6.98985534698668,2.75169808018542e-12,1.23931040911773e-10,22,27,24,27,27,23,29,25,19,30,30,17,36,46,49,57,53,65,37,40,59,36,46,61
"367","ENSGALG00010013546",386.569909430098,-0.842578354375716,0.0622258882705556,-13.5406400421673,9.0001298050129e-42,1.22536250046411e-39,207,261,302,343,287,283,279,262,374,240,313,218,414,407,407,647,534,434,429,571,603,490,557,538
"368","ENSGALG00010013547",49.081656114592,-0.99122268257758,0.142681113609224,-6.94711905103536,3.72821078208792e-12,1.66017506442975e-10,30,28,43,54,33,29,24,35,26,34,42,17,54,50,76,71,67,68,53,73,64,55,81,85
"369","ENSGALG00010013572",2170.60817636073,0.156606104076219,0.0435014973199582,3.60001640689203,0.000318197102090236,0.0085508436173494,1775,2294,2631,2543,2262,2386,2513,2073,2925,2443,2403,1829,1590,1851,1717,2277,2308,2186,1564,2144,2282,2270,2211,2208
"370","ENSGALG00010013580",131.831487564181,-0.811020416112534,0.112294319379788,-7.22227464925987,5.11250832575641e-13,2.42230644474339e-11,86,93,91,80,105,94,86,87,138,91,98,63,144,162,114,191,209,111,148,219,190,183,234,185
"371","ENSGALG00010013587",356.999716701474,-1.10475579000857,0.338725076095635,-3.26151167413616,0.00110819869269497,0.0274615345501504,131,166,308,396,128,183,64,379,380,335,263,216,625,432,74,503,656,384,196,526,683,817,402,492
"372","ENSGALG00010013696",799.684334007276,-1.1089101147788,0.0695658586396019,-15.9404359618947,3.32029318913082e-57,7.71154369122638e-55,391,443,604,682,490,473,451,537,634,403,505,374,788,972,866,1366,1491,1016,1001,1232,1287,978,1223,1282
"373","ENSGALG00010013732",777.424918104334,-1.06574684528183,0.0555133439805034,-19.1980300386178,3.84396678925321e-82,3.03545244124695e-79,398,505,534,504,506,617,495,516,583,531,552,370,817,878,975,1239,1114,993,925,1160,1243,1072,1102,1206
"374","ENSGALG00010013751",161.980007793117,-0.667644519782776,0.122209479627996,-5.46311564221595,4.67849602385476e-08,1.71039461119011e-06,125,125,134,160,103,143,91,109,151,131,108,76,185,139,110,214,274,186,185,230,285,192,295,203
"375","ENSGALG00010013771",408.213886067676,-0.79703961890676,0.0915057771455533,-8.71026555666483,3.03163721829332e-18,1.87029910680648e-16,266,318,281,458,263,344,357,295,252,308,332,235,484,400,435,625,550,523,416,524,640,539,522,505
"376","ENSGALG00010013772",2924.01680965915,0.180533389080665,0.0588568796266176,3.06732858122876,0.00215981298534836,0.0493880015665083,2736,3050,3249,3422,3295,2662,2972,2664,4755,3093,3336,2362,2199,2349,2601,2903,3298,2786,2129,3241,3102,2613,3115,3178
"377","ENSGALG00010013775",78.9643885348364,0.772764039325737,0.210190102979605,3.67650059813101,0.000236455301121608,0.00646839039673314,58,117,92,72,86,77,72,101,155,153,147,50,48,55,46,52,43,85,53,60,51,45,97,120
"378","ENSGALG00010013777",555.634382052426,-1.08182831723238,0.105911217383402,-10.2144828844344,1.70787346158219e-24,1.28036462990133e-22,300,373,447,364,341,401,288,493,586,424,341,220,532,778,690,786,814,835,484,769,957,851,658,769
"379","ENSGALG00010013792",114.65428333136,-0.736032525221996,0.231139461474318,-3.18436549314094,0.00145071713782495,0.0349974429685063,80,70,77,125,73,75,85,118,55,87,194,45,110,67,66,248,172,153,132,95,211,189,135,150
"380","ENSGALG00010013898",185.959919102744,-0.564771005290573,0.12951873773019,-4.36053512555912,1.29744751488019e-05,0.000407646308057185,136,190,192,102,162,141,135,130,227,132,162,77,171,165,167,222,239,198,173,301,304,263,263,294
"381","ENSGALG00010013914",2265.87778092962,-0.425104412697528,0.0733403473595308,-5.79632396085569,6.77842654751977e-09,2.57341225818499e-07,1676,1901,2142,2432,1982,2040,1978,1945,1572,1705,2398,1393,2009,2228,2034,3155,3184,2514,2366,2948,3059,2628,2930,2749
"382","ENSGALG00010013953",646.121234606869,-0.319267963038928,0.0831516049165417,-3.83958870498499,0.000123240596549722,0.00350909823589292,440,598,556,601,642,667,620,526,573,567,707,396,519,676,541,985,917,666,575,766,799,689,887,800
"383","ENSGALG00010013967",174.358663312441,-0.575296879155179,0.109316290213118,-5.26268205803183,1.41968966525546e-07,5.08043023714531e-06,101,142,166,146,129,105,129,151,235,133,122,107,165,192,189,208,255,222,143,234,187,217,292,277
"384","ENSGALG00010014014",463.341345926906,-0.694784856762059,0.081144898153491,-8.56227406247805,1.10662758534198e-17,6.58693655697272e-16,278,345,356,488,378,386,427,390,317,372,435,231,451,448,506,723,614,606,455,571,691,607,582,591
"385","ENSGALG00010014035",1125.73333208925,-0.837006523682648,0.0478845141364953,-17.4796912692223,2.04603809814332e-68,8.0784404241692e-66,730,784,930,909,855,765,725,793,1050,713,825,648,1072,1403,1287,1631,1538,1446,1206,1668,1601,1328,1717,1676
"386","ENSGALG00010014041",1123.18242927443,-1.00667622633306,0.0531548331223727,-18.9385643261356,5.48730653799355e-80,3.61095255236298e-77,582,798,804,847,783,871,621,658,900,747,809,633,1158,1375,1388,1602,1807,1528,1274,1585,1607,1550,1661,1598
"387","ENSGALG00010014083",84.3375452690772,-0.833981250832969,0.10589803937036,-7.87532286519739,3.39864063626074e-15,1.7891954816226e-13,44,66,71,68,47,76,60,54,72,50,70,44,83,93,94,153,135,96,105,114,107,98,124,124
"388","ENSGALG00010014125",1288.76306880388,-1.1167638686017,0.0985872081892508,-11.3276751529258,9.57115079306553e-30,8.52408128901212e-28,717,966,984,865,1009,792,694,940,663,873,884,586,1629,1771,1548,1790,2275,1876,1292,1577,1949,1568,1982,1872
"389","ENSGALG00010014153",1129.30453986774,-1.0087334003371,0.0609697119448256,-16.5448280492115,1.74462170529213e-61,4.92024859504412e-59,639,850,900,732,856,740,789,797,874,759,748,595,1164,1450,1360,1724,1534,1520,1174,1492,1610,1691,1548,1749
"390","ENSGALG00010014167",212.105366659623,-1.05916892388687,0.109796652842596,-9.64664128154521,5.0792078911199e-22,3.53901279237148e-20,119,125,197,137,143,103,130,103,218,127,137,131,215,237,247,390,348,303,182,334,291,278,373,308
"391","ENSGALG00010014170",484.024181582331,-0.696382528779618,0.0896265764612363,-7.76982181262726,7.85966127673609e-15,4.0654012149755e-13,270,400,489,347,388,296,363,364,620,407,342,259,458,576,498,711,641,649,472,636,649,578,655,713
"392","ENSGALG00010014176",433.625504540762,-0.937225837872798,0.0768422030129612,-12.1967590871219,3.234429709471e-34,3.4206982061325e-32,202,325,332,304,284,287,341,290,427,316,326,210,527,455,543,717,600,545,463,635,561,545,664,611
"393","ENSGALG00010014184",476.345693202158,-0.538993128592938,0.104727227134029,-5.14663801709503,2.65196364643008e-07,9.3212194041437e-06,259,505,415,321,350,376,429,376,556,360,440,267,448,461,505,660,681,567,389,573,537,607,741,779
"394","ENSGALG00010014190",22.6215175542161,-0.891024740225409,0.223096658556697,-3.99389549798643,6.49965191650329e-05,0.00194415093310559,7,20,19,28,17,18,14,13,37,13,12,11,19,35,39,22,30,36,21,22,33,29,21,33
"395","ENSGALG00010014203",209.72571661468,-0.568070435950874,0.0967889024533355,-5.86916910463734,4.3798453923663e-09,1.70095962860914e-07,124,200,222,185,118,199,181,170,206,180,188,120,252,195,192,283,284,247,169,236,333,242,280,297
"396","ENSGALG00010014220",79.1079165448532,-0.61789332698995,0.102663311889753,-6.01863816407452,1.75890547546335e-09,6.94474511895446e-08,43,56,80,67,55,86,56,66,67,64,65,51,72,83,73,103,113,119,83,107,101,103,105,102
"397","ENSGALG00010014263",108.758578178692,-0.321247515776162,0.0825568537705059,-3.89122769466453,9.97382809259982e-05,0.00290270254930823,79,91,106,110,81,106,107,94,104,87,115,78,89,104,92,146,152,125,109,129,143,118,139,138
"398","ENSGALG00010014292",116.242551184243,-0.777220615935169,0.0998093448062897,-7.78705257953152,6.85904137459697e-15,3.59492677354429e-13,61,88,98,92,89,88,67,85,133,79,104,70,109,118,138,195,199,139,96,142,168,149,158,173
"399","ENSGALG00010014317",829.962975142991,-0.517631657877396,0.0761536560187846,-6.7972003569955,1.06671703223213e-11,4.62830155560059e-10,571,638,902,663,755,631,780,659,805,757,623,447,747,911,905,1059,1192,937,731,1079,1035,1009,1181,1126
"400","ENSGALG00010014323",55.7865390281449,-1.08541967917289,0.18668566050833,-5.81415667500856,6.09403184402578e-09,2.32102273930821e-07,41,31,74,41,29,17,27,43,31,50,38,33,55,63,67,85,84,109,57,68,116,56,60,81
"401","ENSGALG00010014334",3813.85958665051,-0.559903555760825,0.129952028977511,-4.30854031419332,1.64335525093498e-05,0.000509569187102743,3124,2517,3173,5327,2303,3086,2386,2530,2684,2747,4015,2081,4069,3104,3096,5312,6557,4101,4540,5285,6327,3975,6394,4325
"402","ENSGALG00010014350",35.138628333413,-0.764612661829942,0.196937760920846,-3.88250916561024,0.000103384118216624,0.0029940950617993,17,18,20,29,17,14,17,45,36,25,35,18,22,30,38,42,71,36,48,60,62,50,56,55
"403","ENSGALG00010014362",644.505714635175,0.176256020304827,0.0494680454899695,3.56302778003563,0.000366601866726979,0.00975820025029454,577,587,793,807,683,585,624,610,931,631,768,565,470,500,482,672,725,641,536,754,731,572,736,718
"404","ENSGALG00010014371",456.61746825369,-1.03275211854657,0.0719355791403511,-14.3566247869028,9.68293114565405e-47,1.48953661584769e-44,200,330,307,361,316,308,309,284,359,326,361,224,477,431,539,712,641,697,497,571,692,704,747,714
"405","ENSGALG00010014372",200.173972203476,-0.858640789040853,0.100130140705791,-8.57524800213525,9.88735107729608e-18,5.94495804622193e-16,119,131,150,163,120,140,161,113,206,164,129,103,183,220,207,335,337,218,225,339,358,225,285,253
"406","ENSGALG00010014397",1293.29945996724,-0.79129231810829,0.0659205252671274,-12.0037319924525,3.39629318863953e-33,3.40924515418942e-31,721,1061,1009,1110,910,1117,1087,915,1022,975,1027,632,1310,1377,1389,1813,1895,1634,1250,1763,1872,1892,1901,1716
"407","ENSGALG00010014427",541.646501171181,-0.904872148622882,0.120023010348082,-7.53915558357216,4.73024352652703e-14,2.36412382159125e-12,323,400,450,475,399,441,529,333,260,386,404,280,687,539,715,890,831,792,500,718,639,663,764,643
"408","ENSGALG00010014476",50.9129951751191,-1.11205754272751,0.129849881262181,-8.56417835671445,1.08849236253064e-17,6.51171314857342e-16,27,25,49,46,27,25,26,37,49,33,37,23,62,62,69,79,71,66,52,65,72,77,90,66
"409","ENSGALG00010014537",128.506030732516,-1.0610456976655,0.0853085352700431,-12.4377437064976,1.63044665857873e-35,1.80491968886589e-33,69,87,86,93,80,81,84,80,88,85,93,67,130,174,161,183,179,185,155,205,157,172,223,186
"410","ENSGALG00010014539",1575.49031985084,-0.39941608002979,0.0642171372949545,-6.21977398642421,4.9787152084603e-10,2.04058413993814e-08,1059,1473,1699,1517,1449,1353,1515,1363,1242,1393,1624,980,1494,1543,1632,2032,2011,1902,1425,1759,1885,1862,2039,1891
"411","ENSGALG00010014570",83.8437295021519,-1.04643889904628,0.134674082082242,-7.77015802051092,7.83882723936854e-15,4.0654012149755e-13,35,61,85,72,56,43,39,63,80,63,48,40,61,130,84,133,127,124,84,118,159,107,123,116
"412","ENSGALG00010014579",1571.42458220965,-0.367472963884092,0.0705306667767007,-5.21011611938261,1.88722477839792e-07,6.692867515007e-06,1068,1387,1423,1594,1463,1690,1567,1276,1370,1387,1588,898,1422,1410,1438,2038,2076,1961,1421,1757,1995,1912,1913,2117
"413","ENSGALG00010014592",77.4573613658054,-0.743282509240642,0.210335354792575,-3.5337973018071,0.000409635100318583,0.0108306423287358,30,39,82,49,61,38,33,39,146,63,53,57,72,91,83,91,72,107,80,139,107,86,129,151
"414","ENSGALG00010014658",3775.96084586616,-0.612505242775152,0.09740375828105,-6.28831221283908,3.20935972887666e-10,1.31996062460222e-08,2481,2322,3699,4672,2830,2987,2061,2967,3287,3013,4359,2022,3443,4069,3401,5770,5506,4734,3509,4531,5680,4389,5230,5398
"415","ENSGALG00010014677",2358.66974282105,-0.505718958909468,0.0557890605955345,-9.06484091165978,1.24786216380446e-19,7.98969044879125e-18,1445,1782,2232,2409,2075,2196,2112,2081,1966,1969,1997,1503,2104,2381,2516,3188,3068,2971,2314,2798,3129,2751,3071,3121
"416","ENSGALG00010014736",2262.23091802019,-0.772827098664942,0.0495392602259004,-15.6002955058438,7.24579546924684e-55,1.56048086060416e-52,1307,1747,1828,1772,1775,1614,1754,1548,2384,1611,1880,1237,2420,2591,2484,3134,3089,3151,2330,3078,2897,2847,3226,3131
"417","ENSGALG00010014737",96.2644306103708,-0.87384895395541,0.147378568572775,-5.92928105095488,3.04263919857003e-09,1.18944096722977e-07,49,72,58,80,74,99,74,71,65,51,104,35,90,102,98,159,129,155,88,110,111,144,163,166
"418","ENSGALG00010014754",118.222394721505,-1.06287029809739,0.0974103067064632,-10.9112714458465,1.01822162293442e-27,8.73973559685381e-26,85,90,88,81,73,97,67,76,67,77,74,58,132,125,144,195,197,162,134,173,174,171,162,153
"419","ENSGALG00010014758",388.206520065911,-0.992216728400252,0.0623850331865557,-15.9047239012142,5.87617907216969e-57,1.33852579057404e-54,189,221,322,329,240,277,269,238,307,256,271,194,437,448,402,567,504,545,481,633,604,475,646,573
"420","ENSGALG00010014796",82.2233678388042,-0.842392165365462,0.176977086725477,-4.75989395549359,1.93694701734345e-06,6.44470152259359e-05,32,42,77,55,40,63,51,51,120,69,83,38,80,101,64,101,106,119,86,159,161,96,83,145
"421","ENSGALG00010014805",264.08424848251,-1.10776422807634,0.134415782594944,-8.24132558461934,1.7031307086627e-16,9.47116584230502e-15,139,189,247,180,162,135,157,174,275,175,167,93,191,460,309,363,477,422,305,354,447,325,354,323
"422","ENSGALG00010014810",102.485087616562,-1.26002244304419,0.128903641990718,-9.77491732262238,1.44275076191091e-22,1.01722516516874e-20,49,61,92,60,40,80,50,44,87,50,80,54,141,119,144,129,142,160,107,160,175,128,137,194
"423","ENSGALG00010014856",438.724640285434,0.218172103054615,0.0535542368355444,4.07385327373038,4.6241620755477e-05,0.00139372009630693,365,438,550,547,476,439,499,447,565,457,538,362,331,324,349,507,513,393,356,405,477,371,490,470
"424","ENSGALG00010014887",153.459607164415,-0.887777909262318,0.0835207249484807,-10.6294325128277,2.17431469339557e-26,1.71698383621803e-24,83,108,132,120,114,82,90,117,160,105,118,70,174,177,158,224,268,200,165,212,226,187,231,214
"425","ENSGALG00010014907",1934.81443789311,-0.732967549998709,0.0561509556154286,-13.0535187151349,6.06787883029751e-39,7.40969327266743e-37,1171,1490,1525,1678,1442,1250,1534,1331,1853,1351,1706,1085,2006,1899,1836,2806,3145,2332,1976,2883,2905,2539,2855,2511
"426","ENSGALG00010014914",287.021575972778,-0.851828542109721,0.11610374449478,-7.33678785138594,2.18780980816287e-13,1.04917437966353e-11,160,195,214,267,206,266,251,192,155,206,284,121,337,274,265,447,450,364,308,380,515,373,356,394
"427","ENSGALG00010014934",51.4249582106576,-0.711250094030387,0.151200324183555,-4.70402492766443,2.55082082907457e-06,8.39290908899674e-05,34,44,48,46,41,45,28,27,55,61,41,22,38,81,65,67,64,78,47,68,74,47,63,65
"428","ENSGALG00010014971",76.795014158053,-1.00878426481536,0.109850828373609,-9.18321945997924,4.18391500585607e-20,2.72299303540468e-18,42,50,61,66,56,42,55,48,81,47,48,37,82,124,83,105,105,108,84,110,106,103,98,117
"429","ENSGALG00010014987",307.018398134844,-0.424370530416055,0.12852385899625,-3.30188132950815,0.000960386927094909,0.0239957255179298,226,227,252,343,246,285,304,368,156,264,288,192,279,281,306,450,428,426,286,413,371,297,374,367
"430","ENSGALG00010014992",618.236958529171,-0.491499115346448,0.0842838005285838,-5.83147784347673,5.49386077015701e-09,2.11969970105895e-07,378,575,597,645,555,495,607,558,403,539,592,340,617,621,588,788,785,777,570,785,847,741,764,824
"431","ENSGALG00010015013",198.486997180496,-0.656232092860913,0.0974506210254375,-6.7339960069584,1.6506570940457e-11,7.1098302832623e-10,113,138,182,187,164,161,168,155,191,195,150,86,222,163,194,265,288,291,226,217,280,258,237,293
"432","ENSGALG00010015038",302.986091016732,-0.745904210302449,0.0812842420222925,-9.17649216803771,4.45362945837853e-20,2.88269076144774e-18,195,201,310,295,194,247,214,271,312,203,251,166,276,382,282,489,413,449,296,353,463,363,381,367
"433","ENSGALG00010015054",149.121067845167,-1.0089233661551,0.168581430979998,-5.98478349774364,2.16677880309897e-09,8.49850825255207e-08,83,123,111,104,97,106,32,67,169,141,111,68,159,220,165,205,261,161,151,195,215,223,231,226
"434","ENSGALG00010015118",132.565103887932,-0.885417324712947,0.206801694970964,-4.28148001803014,1.85654396716776e-05,0.00057267612737245,98,43,72,184,51,114,104,104,86,58,133,78,117,178,129,226,180,132,159,270,239,158,159,150
"435","ENSGALG00010015132",20.7536803657072,-1.19912868121479,0.213916238486592,-5.60559913402719,2.0753579384329e-08,7.73038200652129e-07,15,12,15,7,12,13,11,10,12,11,17,16,26,26,19,43,31,20,18,37,43,21,38,31
"436","ENSGALG00010015138",1158.60819506668,-0.555725053801879,0.0807860657560943,-6.87897162215695,6.02861669773474e-12,2.66451361136821e-10,751,922,1356,1052,954,1029,897,800,1168,1028,1119,613,952,1408,1238,1747,1542,1254,924,1456,1677,1352,1658,1348
"437","ENSGALG00010015148",436.353016403417,-0.771411463883352,0.073368183532212,-10.514250547646,7.42689224016085e-26,5.82592970759637e-24,226,383,400,360,315,338,275,291,452,343,373,241,425,404,582,664,569,597,435,558,584,564,584,644
"438","ENSGALG00010015163",694.011963151778,-0.36010218084545,0.11497811569034,-3.13191931076067,0.00173667597564171,0.0410597343941639,352,596,740,527,602,587,613,778,484,501,756,389,634,669,496,809,963,680,849,1050,923,806,964,1101
